0.08263	0.01487	0.07397	0.06587	0.13688	0.41749	0.79171	0.88571	0.19405
0.02160	0.01192	0.04774	0.01719	0.11820	0.39979	0.61644	0.89286	0.27532
0.03706	0.01207	0.04953	0.02516	0.13076	0.39814	0.65272	0.91257	0.34137
0.08393	0.05226	0.14089	0.07115	0.17161	0.39390	0.91375	0.91954	0.19372
0.07485	0.02421	0.14443	0.13812	0.28390	0.39764	1.06314	0.88506	0.32953
0.07233	0.06276	0.10443	0.15902	0.24640	0.39931	1.04425	0.90404	0.34299
0.04530	0.01173	0.04266	0.03166	0.11041	0.38473	0.62649	0.95402	0.35440
0.03760	0.00970	0.03469	0.02761	0.12055	0.40480	0.63495	0.85714	0.32608
0.05440	0.02158	0.10439	0.04288	0.25790	0.40363	0.88478	0.87083	0.33421
0.07418	0.02416	0.32553	0.04246	0.20180	0.39786	1.06599	0.89498	0.33465
0.12134	0.03595	0.11489	0.04536	0.18533	0.39628	0.89914	0.90909	0.18384
0.06061	0.01812	0.03882	0.02687	0.28956	0.40942	0.84340	0.86420	0.27252
0.06497	0.01644	0.23730	0.03220	0.11080	0.40331	0.86501	0.86550	0.27744
0.03582	0.01462	0.03445	0.03142	0.12488	0.39105	0.63224	0.93333	0.39923
0.04902	0.01872	0.16597	0.05328	0.28331	0.44553	1.01582	0.74830	0.22054
0.02083	0.00771	0.05048	0.02703	0.09709	0.39413	0.59727	0.91803	0.34943
0.05499	0.01370	0.05531	0.02723	0.12011	0.38767	0.65902	0.93939	0.27270
0.09924	0.02014	0.11258	0.06088	0.23092	0.40225	0.92600	0.89431	0.24320
0.03336	0.02185	0.01943	0.03358	0.10099	0.40515	0.61436	0.88889	0.23051
0.06460	0.01577	0.14244	0.03425	0.31545	0.40446	0.97697	0.88333	0.26049
0.09146	0.02995	0.05980	0.05778	0.08831	0.39337	0.72067	0.88889	0.29836
0.04048	0.02527	0.06950	0.03365	0.09829	0.39949	0.66668	0.88667	0.27024
0.09754	0.02469	0.08579	0.04227	0.12109	0.39924	0.77061	0.91954	0.30548
0.05683	0.02921	0.17628	0.07269	0.12486	0.40456	0.86444	0.83111	0.32908
0.08252	0.02459	0.05705	0.14973	0.11407	0.40389	0.83184	0.88172	0.31134
0.03902	0.01162	0.07498	0.02562	0.07941	0.40835	0.63899	0.85833	0.25062
0.08567	0.02515	0.13025	0.11851	0.11330	0.38907	0.86193	0.93333	0.25753
0.03575	0.01217	0.02974	0.03738	0.10788	0.38951	0.61244	0.91489	0.29081
0.02850	0.01777	0.03416	0.02190	0.09403	0.40015	0.59651	0.92308	0.22288
0.13055	0.09056	0.23928	0.11644	0.41055	0.40173	1.38911	0.83030	0.29470
0.06146	0.01612	0.02708	0.05362	0.17536	0.40176	0.73541	0.87407	0.21342
0.08279	0.02806	0.12784	0.08174	0.53417	0.40422	1.25882	0.84259	0.25327
0.06611	0.02155	0.12736	0.04033	0.09167	0.41712	0.76415	0.81301	0.22243
0.11137	0.05264	0.16512	0.06546	0.31867	0.38595	1.09921	0.93496	0.29464
0.08655	0.03406	0.43131	0.06649	0.27403	0.41200	1.30444	0.80556	0.29578
0.12285	0.04299	0.12618	0.03675	0.55325	0.41096	1.29298	0.86420	0.25577
0.05075	0.01292	0.04306	0.04098	0.08469	0.39599	0.62839	0.91473	0.30449
0.03912	0.01194	0.04087	0.01621	0.10184	0.40133	0.61131	0.90000	0.28220
0.02823	0.01587	0.02879	0.02663	0.09648	0.39941	0.59542	0.91358	0.28920
0.10146	0.02438	0.06161	0.05086	0.11470	0.39301	0.74602	0.90043	0.35798
0.03633	0.01226	0.01745	0.01677	0.07778	0.38865	0.54924	0.91358	0.33208
0.05844	0.03545	0.06158	0.07526	0.17110	0.39909	0.80093	0.89683	0.24371
0.04136	0.03252	0.45203	0.17710	0.31076	0.40556	1.41932	0.87778	0.27465
0.06039	0.03932	0.53678	0.06266	0.13499	0.41482	1.24895	0.82000	0.30233
0.04581	0.01847	0.06649	0.03012	0.11827	0.39706	0.67623	0.89062	0.30103
0.12031	0.02516	0.20410	0.03163	0.10214	0.39471	0.87804	0.90395	0.29639
0.05598	0.01107	0.21734	0.03561	0.63009	0.40623	1.35633	0.83871	0.28822
0.03126	0.01353	0.02666	0.01818	0.10131	0.40306	0.59400	0.86486	0.33774
0.02093	0.00914	0.01892	0.02373	0.07147	0.41222	0.55641	0.84211	0.24592
0.06408	0.01579	0.08723	0.03652	0.12635	0.40973	0.73971	0.82946	0.27259
0.06638	0.02270	0.09885	0.06905	0.09831	0.40298	0.75827	0.83030	0.28015
0.11891	0.03584	0.26913	0.09957	0.35543	0.41993	1.29880	0.74897	0.28292
0.03045	0.01534	0.17041	0.04515	0.13434	0.39287	0.78856	0.89394	0.29868
0.03839	0.01541	0.04414	0.02985	0.09682	0.40291	0.62751	0.84848	0.22443
0.04783	0.01949	0.04497	0.09354	0.14695	0.40420	0.75697	0.86473	0.30694
0.07824	0.02696	0.19966	0.08320	0.52274	0.41346	1.32427	0.83908	0.29157
0.07380	0.03585	0.21582	0.06116	0.17820	0.39322	0.95805	0.91026	0.32248
0.03257	0.02351	0.03635	0.02159	0.07537	0.38752	0.57691	0.96078	0.25801
0.07424	0.03146	0.13210	0.05490	0.48870	0.40606	1.18746	0.88000	0.28356
0.05787	0.02498	0.04168	0.03577	0.11381	0.39464	0.66875	0.90535	0.35125
0.08421	0.04062	0.15165	0.11997	0.18796	0.41494	0.99934	0.82160	0.29143
0.05079	0.01354	0.04178	0.03807	0.09979	0.40152	0.64548	0.91176	0.20112
0.01694	0.01350	0.01769	0.02074	0.06663	0.39301	0.52851	0.93750	0.24113
0.04605	0.01611	0.04761	0.01687	0.08096	0.39458	0.60219	0.91379	0.31504
0.01291	0.00879	0.02122	0.02216	0.07048	0.41615	0.55171	0.82927	0.25304
0.09096	0.02528	0.05452	0.02841	0.14128	0.39193	0.73238	0.91667	0.32915
0.04468	0.01329	0.02655	0.03392	0.08177	0.40176	0.60196	0.89103	0.30387
0.02766	0.00928	0.02878	0.01624	0.08442	0.39964	0.56602	0.85714	0.33924
0.05890	0.03671	0.05374	0.03630	0.11089	0.39417	0.69070	0.86885	0.29072
0.05578	0.01639	0.13807	0.04138	0.08280	0.39001	0.72443	0.91257	0.35564
0.11746	0.06387	0.12338	0.13641	0.19170	0.42182	1.05464	0.80272	0.21379
0.02813	0.00813	0.03174	0.02349	0.16494	0.39629	0.65272	0.88667	0.29164
0.07721	0.03007	0.03144	0.02970	0.08720	0.38335	0.63896	0.95000	0.25532
0.12262	0.05772	0.19418	0.04138	0.17915	0.40174	0.99679	0.87500	0.26975
0.08050	0.03388	0.07301	0.04615	0.19625	0.40517	0.83495	0.85556	0.17794
0.02966	0.01826	0.01515	0.01794	0.06488	0.39774	0.54363	0.88889	0.28917
0.10793	0.02478	0.14026	0.11399	0.27289	0.40135	1.06120	0.85507	0.23391
0.04918	0.01871	0.06691	0.02708	0.19521	0.40241	0.75949	0.85926	0.26963
0.11133	0.04178	0.30205	0.07523	0.45756	0.40975	1.39770	0.81404	0.31619
0.09774	0.04202	0.15885	0.06081	0.15351	0.40385	0.91676	0.85034	0.24090
0.03170	0.00782	0.04867	0.01536	0.11669	0.39057	0.61081	0.94444	0.28821
0.06433	0.01139	0.04057	0.03999	0.07386	0.38391	0.61405	0.87943	0.25798
0.01768	0.00975	0.01375	0.03324	0.09302	0.39255	0.55999	0.89116	0.23630
0.08223	0.02809	0.06760	0.06766	0.17133	0.39238	0.80929	0.91005	0.30857
0.02945	0.01849	0.02025	0.02127	0.08919	0.39896	0.57762	0.89655	0.30153
0.08734	0.04152	0.16139	0.10236	0.49618	0.40728	1.29606	0.82927	0.35185
0.03520	0.02309	0.05549	0.02526	0.24044	0.40310	0.78258	0.86885	0.30846
0.02425	0.01712	0.02957	0.02037	0.08802	0.40176	0.58110	0.85380	0.27707
0.06625	0.03753	0.17280	0.04194	0.18795	0.39494	0.90141	0.90833	0.25592
0.06941	0.02182	0.07102	0.05920	0.10204	0.40834	0.73184	0.82963	0.25602
0.05880	0.04696	0.04267	0.08281	0.33237	0.39496	0.95856	0.87075	0.28079
0.08882	0.04601	0.07072	0.06733	0.22397	0.39253	0.88938	0.92500	0.23174
0.04562	0.01707	0.10582	0.04437	0.11192	0.40271	0.72751	0.87234	0.22567
0.02290	0.01373	0.04118	0.02331	0.11505	0.40241	0.61858	0.85897	0.27904
0.07644	0.02919	0.10390	0.03769	0.10587	0.40502	0.75811	0.87745	0.28396
0.02439	0.02097	0.03685	0.04935	0.08732	0.38900	0.60789	0.90476	0.25236
0.04316	0.00510	0.02511	0.00948	0.07860	0.38531	0.54676	0.92105	0.24681
0.10429	0.02455	0.36801	0.09632	0.24688	0.42316	1.26321	0.81421	0.29712
0.04120	0.01899	0.15082	0.06830	0.18098	0.40983	0.87012	0.77381	0.25386
0.02382	0.01567	0.03200	0.03038	0.21928	0.39340	0.71456	0.86508	0.28331
0.07504	0.03159	0.07292	0.05997	0.14064	0.39657	0.77672	0.86869	0.29459
0.09246	0.04526	0.12550	0.12485	0.27073	0.39872	1.05751	0.88542	0.29317
0.10643	0.03292	0.19507	0.09935	0.28833	0.43912	1.16121	0.71250	0.25087
0.04913	0.01165	0.04314	0.02191	0.17707	0.39254	0.69544	0.91525	0.31262
0.05523	0.01185	0.08385	0.05133	0.09132	0.39932	0.69290	0.88571	0.34201
0.06455	0.02399	0.15717	0.06213	0.19491	0.41062	0.91338	0.81081	0.30038
0.02876	0.00572	0.02436	0.02533	0.09098	0.38851	0.56366	0.92308	0.21585
0.02945	0.01265	0.05306	0.01652	0.07473	0.41259	0.59901	0.86822	0.24331
0.02556	0.02027	0.05225	0.02980	0.09576	0.39236	0.61599	0.90698	0.23892
0.04066	0.01829	0.06185	0.02020	0.26600	0.39193	0.79893	0.88136	0.28814
0.04431	0.00851	0.01379	0.01373	0.08220	0.39470	0.55724	0.92593	0.31940
0.09511	0.03740	0.10562	0.08104	0.25492	0.40089	0.97497	0.91282	0.32387
0.03900	0.01552	0.19381	0.02018	0.10999	0.38644	0.76494	0.87943	0.23965
0.06078	0.03249	0.05530	0.03037	0.26487	0.40171	0.84552	0.89308	0.24535
0.09566	0.03076	0.17993	0.11143	0.18270	0.40150	1.00197	0.83333	0.22870
0.02320	0.02744	0.05632	0.06157	0.11453	0.40031	0.68337	0.91005	0.25554
0.05994	0.02725	0.07002	0.06417	0.10635	0.42133	0.74905	0.87037	0.19360
0.05286	0.01858	0.10676	0.05749	0.12095	0.40651	0.76315	0.86905	0.24195
0.05978	0.01782	0.10077	0.04129	0.08852	0.40161	0.70978	0.93548	0.18870
0.08721	0.04174	0.19458	0.05135	0.12165	0.42407	0.92059	0.88000	0.16583
0.03871	0.01473	0.04691	0.02446	0.27688	0.40791	0.80958	0.84810	0.27226
0.10595	0.03374	0.29411	0.09042	0.11855	0.41572	1.05849	0.82927	0.20357
0.07677	0.05306	0.06748	0.06699	0.16510	0.41653	0.84593	0.81212	0.21194
0.05254	0.02437	0.13460	0.04995	0.09521	0.41252	0.76920	0.86111	0.22609
0.06635	0.03218	0.19661	0.18533	0.28717	0.40911	1.17674	0.88718	0.28110
0.08517	0.03181	0.11112	0.06937	0.18251	0.41272	0.89271	0.84722	0.19425
0.06986	0.03498	0.05217	0.04289	0.13097	0.39622	0.72709	0.84028	0.20821
0.05035	0.03684	0.08410	0.07276	0.20120	0.40126	0.84652	0.87013	0.29404
0.09505	0.06799	0.06943	0.06611	0.21200	0.40680	0.91738	0.83951	0.13764
0.10382	0.03130	0.05256	0.05057	0.13706	0.39738	0.77270	0.91195	0.26826
0.00789	0.00612	0.01063	0.01028	0.07912	0.40816	0.52219	0.87805	0.21449
0.03924	0.00824	0.03248	0.02159	0.07318	0.38635	0.56108	0.88618	0.25813
0.06596	0.02688	0.05170	0.05798	0.11655	0.39820	0.71727	0.92029	0.22671
0.02834	0.01198	0.03431	0.02184	0.13598	0.39871	0.63116	0.93651	0.20089
0.06379	0.01492	0.05250	0.07248	0.11944	0.38599	0.70912	0.94118	0.26214
0.06741	0.04553	0.16637	0.08520	0.21226	0.41551	0.99227	0.81633	0.19205
0.03690	0.01299	0.06698	0.09772	0.11101	0.39862	0.72423	0.92727	0.25588
0.06870	0.02630	0.06628	0.08497	0.10119	0.40219	0.74962	0.88889	0.22674
0.05312	0.02353	0.05892	0.04196	0.12253	0.40504	0.70510	0.90123	0.23483
0.09163	0.02711	0.19704	0.04353	0.13218	0.42034	0.91182	0.82381	0.26654
0.05539	0.02322	0.09385	0.04294	0.43107	0.40966	1.05612	0.82500	0.16532
0.07285	0.03351	0.11686	0.09885	0.10829	0.40091	0.83127	0.87654	0.23941
0.10403	0.03395	0.22852	0.05976	0.31708	0.43897	1.18230	0.76190	0.16236
0.02445	0.01199	0.01876	0.01847	0.09125	0.40054	0.56546	0.87681	0.20495
0.07465	0.01250	0.02867	0.03801	0.09119	0.41481	0.65982	0.81481	0.22532
0.11835	0.03976	0.09348	0.15459	0.29442	0.40065	1.10125	0.85294	0.17415
0.06676	0.04805	0.18952	0.07293	0.26404	0.42975	1.07104	0.79545	0.18885
0.07537	0.00968	0.02865	0.03362	0.38453	0.39755	0.92939	0.86957	0.14151
0.07315	0.02403	0.11871	0.04516	0.16534	0.41129	0.83767	0.77949	0.22462
0.03494	0.02125	0.05414	0.02147	0.12146	0.41298	0.66625	0.84568	0.25062
0.08805	0.03426	0.16591	0.28236	0.40750	0.41061	1.38869	0.89103	0.27786
0.04297	0.02815	0.02318	0.02498	0.12597	0.40948	0.65473	0.87943	0.21079
0.04598	0.02374	0.04933	0.02761	0.11654	0.40489	0.66809	0.87500	0.27970
0.01737	0.00854	0.02321	0.01572	0.09136	0.39860	0.55481	0.84667	0.21814
0.06769	0.02278	0.16335	0.05791	0.13352	0.40117	0.84642	0.91379	0.27258
0.03871	0.02106	0.25188	0.06010	0.19056	0.40371	0.96603	0.87831	0.27340
0.10009	0.03330	0.05584	0.05089	0.14421	0.40686	0.79119	0.87571	0.25797
0.05138	0.01836	0.03529	0.02373	0.11190	0.38438	0.62505	0.93496	0.20649
0.01182	0.00766	0.01118	0.00911	0.07220	0.39755	0.50952	0.85926	0.22471
0.00986	0.00924	0.01645	0.00984	0.08086	0.39440	0.52065	0.92683	0.22347
0.02734	0.00833	0.02132	0.02332	0.10522	0.39238	0.57791	0.92308	0.24786
0.05548	0.02155	0.17871	0.07585	0.13504	0.40576	0.87238	0.85621	0.23847
0.01072	0.00851	0.01044	0.00896	0.07634	0.40907	0.52404	0.84354	0.25679
0.10165	0.07022	0.12728	0.18540	0.32392	0.40601	1.21447	0.87879	0.24949
0.02844	0.00879	0.07495	0.03977	0.11127	0.40778	0.67101	0.86000	0.19653
0.08826	0.02021	0.05398	0.03595	0.12339	0.40578	0.72758	0.83721	0.18898
0.08272	0.01013	0.13360	0.02934	0.14977	0.40070	0.80627	0.88889	0.21156
0.06433	0.02250	0.45152	0.09442	0.20490	0.40656	1.24424	0.84103	0.25622
0.03658	0.01172	0.04397	0.03887	0.10904	0.40022	0.64040	0.82143	0.21910
0.08935	0.03072	0.11319	0.06431	0.30694	0.40679	1.01129	0.86076	0.27178
0.07344	0.02146	0.10519	0.12022	0.09763	0.40465	0.82260	0.87943	0.22304
0.05351	0.03305	0.07571	0.05455	0.09801	0.41230	0.72713	0.84722	0.25479
0.04648	0.01710	0.02006	0.02401	0.12938	0.40054	0.63756	0.88889	0.24558
0.08835	0.03455	0.21882	0.09418	0.14134	0.43849	1.01574	0.77083	0.22740
0.06322	0.01525	0.05798	0.01965	0.09788	0.40746	0.66143	0.88148	0.21719
0.04827	0.01644	0.07551	0.02871	0.09857	0.39020	0.65770	0.93333	0.25284
0.05608	0.01923	0.07141	0.04445	0.11759	0.39539	0.70415	0.89231	0.24764
0.06097	0.02879	0.10125	0.07716	0.14044	0.39403	0.80264	0.91304	0.23705
0.04435	0.01529	0.07181	0.01833	0.11945	0.38957	0.65880	0.93333	0.30949
0.05003	0.01720	0.11552	0.18144	0.11985	0.41959	0.90364	0.88372	0.22183
0.01588	0.01030	0.01717	0.00871	0.09248	0.39299	0.53754	0.90196	0.23828
0.04344	0.02155	0.10241	0.02309	0.14910	0.41143	0.75102	0.85556	0.25889
0.03311	0.01183	0.04130	0.02764	0.08892	0.41940	0.62220	0.85000	0.19508
0.09192	0.03010	0.13991	0.07043	0.18384	0.43398	0.95018	0.79602	0.25440
0.06439	0.01602	0.15678	0.05160	0.14614	0.39351	0.82843	0.89855	0.26836
0.03996	0.01591	0.05020	0.02428	0.07830	0.39988	0.60854	0.93651	0.24407
0.00919	0.00703	0.01315	0.01089	0.07262	0.39313	0.50600	0.90338	0.32694
0.02293	0.00795	0.03243	0.02900	0.09187	0.39373	0.57791	0.89954	0.36273
0.05433	0.00954	0.06468	0.03569	0.09829	0.39354	0.65608	0.91542	0.31729
